StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SCIRS_1,SCIRS_2,SCIRS_3,SCIRS_4,SCIRS_5,SCIRS_6,SCIRS_7,SCIRS_8,SCIRS_9,SCIRS_10,SCIRS_11,SCIRS_12,SCIRS_13,SCIRS_14,SCIRS_15,SCIRS_16,SCIRS_17,SCIRS_18,SCIRS_19,SCIRS_20,SCIRS_21,SCIRS_22,SCIRS_23,SCIRS_24,SCIRS_25,SCIRS_26,SCIRS_27,SCIRS_28,SCIRS_29,SCIRS_30,SCIRS_31,SCIRS_32,SCIRS_33,SCIRS_34
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_9BwS1aus5P46dvL,,,,,48.44960022,-123.302597,test,,0,0,4,5,1,0,2,0,2,1,3,1,0,4,0,4,1,5,2,5,3,5,2,5,1,5,5,4,4,0,2,0,5,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_79hK8NKPMUYAA4J,,,,,48.44960022,-123.302597,test,,1,4,3,0,3,2,1,3,0,2,3,3,4,4,5,5,4,4,5,2,3,2,5,5,1,2,1,4,0,2,0,0,1,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_41K1hYs0f78sloN,,,,,48.44960022,-123.302597,test,,4,2,0,3,1,4,4,4,2,3,3,2,2,5,0,5,0,2,3,1,5,2,1,5,2,0,0,2,5,0,1,2,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0UjdyVtnhCNMrVb,,,,,48.44960022,-123.302597,test,,4,2,4,1,4,1,0,2,2,5,5,4,5,5,5,0,3,0,3,4,1,1,2,2,5,1,3,1,1,1,5,4,0,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_0pGZs1DVtt3S5xz,,,,,48.44960022,-123.302597,test,,2,2,2,3,4,1,3,1,3,5,1,4,1,4,3,5,4,1,3,0,4,5,3,5,3,1,4,1,2,2,2,2,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_cD4Y6r1wUw4KwTP,,,,,48.44960022,-123.302597,test,,2,2,3,1,4,5,4,1,3,3,3,1,3,3,0,3,0,1,5,5,4,0,5,3,0,5,4,1,2,0,5,1,5,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_55udgSzPsS6Jy6x,,,,,48.44960022,-123.302597,test,,4,4,4,1,3,4,4,2,1,5,4,4,5,3,4,0,4,1,0,5,2,5,1,4,5,4,4,1,5,4,4,3,4,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5jVBBOmX6HgQZN3,,,,,48.44960022,-123.302597,test,,0,4,0,0,4,4,4,3,5,0,5,3,2,4,0,4,4,0,5,0,3,1,3,0,5,1,2,2,4,0,5,1,3,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_abElpG0pkrRCVrD,,,,,48.44960022,-123.302597,test,,0,3,4,2,2,3,0,1,3,3,4,3,5,3,2,4,2,4,5,2,4,3,4,2,1,5,1,1,3,3,4,2,1,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_a4B3Foam6iNJh6R,,,,,48.44960022,-123.302597,test,,3,4,5,5,4,2,4,4,1,4,2,1,4,1,4,4,5,5,1,1,2,2,3,2,0,3,5,0,1,3,3,1,0,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6MuCUQAGxo4fxKB,,,,,48.44960022,-123.302597,test,,1,1,0,4,0,3,2,3,0,3,4,0,1,2,5,1,3,3,5,3,4,0,4,4,1,2,0,5,1,1,1,1,1,5
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_1UiWP9isp5rJVkN,,,,,48.44960022,-123.302597,test,,1,1,2,5,0,1,5,4,4,4,5,3,0,1,0,2,3,2,2,2,2,2,1,2,5,4,3,3,2,3,0,3,2,4
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_5cDLftOt0Bm03zf,,,,,48.44960022,-123.302597,test,,1,5,3,0,4,5,0,0,1,3,4,2,4,3,4,0,1,0,5,4,0,5,4,0,2,1,4,0,3,1,5,5,5,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bOR4N4bLuBEmBW5,,,,,48.44960022,-123.302597,test,,2,1,2,5,5,4,5,0,3,0,0,0,4,5,1,2,5,4,0,0,4,0,0,0,2,1,3,3,3,1,5,3,3,3
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_6RqwYpkuFX3PL2B,,,,,48.44960022,-123.302597,test,,2,1,2,5,2,2,2,4,4,3,3,0,4,4,1,4,0,0,2,0,4,5,4,2,5,1,0,4,1,0,1,3,5,1
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_eM25LM9YMQHRkJn,,,,,48.44960022,-123.302597,test,,4,0,2,4,2,0,3,0,3,4,4,5,2,0,4,0,3,2,1,5,4,1,1,3,3,1,5,0,0,5,1,5,3,2
2019-07-20 12:48,2019-07-20 12:48,2,,100,0,1,2019-07-20 12:48,R_bw7jP23ZEfmciwJ,,,,,48.44960022,-123.302597,test,,1,1,5,5,0,4,3,5,0,5,0,2,3,2,2,0,5,2,5,4,3,3,5,2,2,2,5,0,1,2,5,2,5,2
