StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6,Q7,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q3_13,Q3_14,Q3_15,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q9,Q10,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q15,Q13,Q14
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_6VwmVEnNKQtlCzr,,,,,48.44960022,-123.302597,test,,3,1,4,1,3,0,0,2,3,2,3,2,0,4,0,2,2,1,1,0,0,4,1,3,0,Maecenas. Euismod vivamus rutrum tellus lacus nunc accumsan massa. Vestibulum.,1,4,3,0,3,3,2,3,1,4,2,4,3,1,4,1,0,0,1,3,3,4,4,1,2,2,"Morbi integer ab viverra, sollicitudin imperdiet elementum bibendum. Pellentesque per ac fringilla.",1,4,4,4,4,1,2,2,4,4,3,4,4,4,0,1,1,3,4,0,2,2,4,3,4,1,4,1,"Imperdiet praesent cursus maecenas rhoncus magna magna nibh interdum. Eget fringilla? Est, maecenas donec ante.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_eEG5teAvST8q7kh,,,,,48.44960022,-123.302597,test,,2,2,0,3,2,1,3,3,2,1,0,1,3,1,1,0,2,1,1,4,2,4,1,1,2,Lorem vulputate morbi convallis. Placerat suspendisse dapibus euismod metus? Ab.,1,2,0,4,0,0,1,1,3,4,3,1,0,1,4,3,1,2,3,4,1,1,0,1,1,3,Leo urna elementum etiam vel? Pellentesque leo! Malesuada rutrum temporibus ultrices.,1,2,1,1,1,0,2,3,0,2,0,0,4,1,4,3,1,1,4,3,1,1,4,1,0,3,1,1,Vulputate leo sit orci pellentesque sem orci magna lacus! Vestibulum.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_8jDrsOGNYSc4O6V,,,,,48.44960022,-123.302597,test,,2,0,3,1,0,4,1,3,0,3,1,3,0,0,1,1,1,3,1,0,4,0,3,4,2,Temporibus justo. Sollicitudin porta nibh placerat! Volutpat gravida praesent elit pellentesque tortor proin etiam.,1,1,0,2,2,4,4,0,1,1,0,4,4,1,2,3,0,0,3,0,4,3,4,3,1,0,Ultricies eros! Vestibulum duis! Neque magna. Interdum. Facilisi commodo! Tempora mi posuere. Odio.,2,3,1,3,3,4,0,3,3,0,1,4,1,4,4,0,1,1,3,3,1,4,0,3,2,1,1,1,Non risus suspendisse proin imperdiet donec integer bibendum interdum platea luctus. Aenean.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_417khvCs3hOycoB,,,,,48.44960022,-123.302597,test,,1,3,3,0,1,4,3,1,2,1,0,2,3,3,3,3,2,4,3,2,4,1,2,4,3,Lectus augue. Arcu. Consectetuer lectus tempor! Primis temporibus viverra aliquet? Montes neque diam.,2,4,2,0,2,4,4,4,4,2,4,1,2,0,1,2,4,0,2,4,1,2,0,2,3,0,Convallis eu sagittis curabitur? Fermentum sagittis eu montes morbi consequat.,1,2,1,4,2,1,0,2,0,4,1,1,3,4,4,0,1,0,1,0,2,0,1,4,0,3,3,1,Interdum. Temporibus fermentum quam sed ligula velit consequat. Pretium pharetra! Tempor mi. Platea nunc.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_b9MWhIUBfKqbV4N,,,,,48.44960022,-123.302597,test,,3,0,1,2,4,2,3,2,2,1,0,1,4,2,0,4,3,0,2,4,2,1,4,1,3,Magnis et augue potenti odio commodo mauris vel vulputate? Tempus quam venenatis turpis tincidunt potenti.,1,1,3,0,0,2,1,3,2,1,2,1,2,0,2,3,3,2,2,4,0,3,4,4,0,1,Est atque! Malesuada vestibulum maecenas consequat! Nec neque pharetra volutpat sit dictumst magna ut.,1,0,2,4,3,4,3,3,3,1,1,1,1,4,0,2,1,1,0,2,3,4,4,3,0,3,2,1,Laoreet elementum magna aliquam tortor placerat nec magna consectetuer. Sed.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_dpq6KWYSmH0ddwF,,,,,48.44960022,-123.302597,test,,3,3,1,1,0,0,2,0,3,1,3,2,0,4,1,2,2,2,1,1,1,3,2,4,2,Enim fermentum. Posuere accusamus sem augue lectus metus? Quam? Rhoncus tellus! Dolorem duis.,1,1,0,3,4,0,3,0,1,1,4,2,0,1,0,4,0,4,4,0,4,0,4,1,1,3,"Tempor nulla? Wisi convallis dolorem tellus non diam, vestibulum pretium! Nunc. Consequat sagittis, eu erat.",2,2,1,0,0,3,2,4,2,0,4,4,4,2,4,2,1,2,0,3,0,1,3,2,3,3,4,1,Vestibulum et et duis tempus malesuada morbi porta. Sem facilisi facilisis molestie.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,1,1,2019-07-10 16:06,R_e9uiWJRMcYh4Mrr,,,,,48.44960022,-123.302597,test,,4,4,2,0,4,4,3,4,3,3,2,0,2,2,4,1,3,3,4,3,0,3,4,4,1,Metus elit sapien felis arcu et mauris. Cras amet. Fringilla commodo id! Integer interdum.,1,1,2,3,3,0,4,4,2,1,1,4,3,2,4,3,0,3,3,4,4,1,3,0,2,4,"Suspendisse accumsan ligula, quam luctus? Amet integer! Quis pellentesque sagittis gravida non.",2,2,2,1,3,2,2,4,3,2,4,3,0,1,1,2,1,1,4,2,4,0,1,0,0,4,3,1,Magnis dapibus ut justo culpa curabitur integer! Sagittis euismod proin ligula.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_3EIb9aTuowDYwfz,,,,,48.44960022,-123.302597,test,,4,2,2,2,1,2,3,2,3,1,2,2,2,0,1,0,1,4,0,2,1,4,2,2,1,Proin. Massa porta sit accumsan! Quam massa! Dui amet ante montes erat. Nullam.,2,1,2,4,1,1,4,2,3,1,2,3,0,1,3,0,2,0,3,4,1,0,2,4,4,4,"Tempora ultricies id ante faucibus nulla. Porta nunc tincidunt, venenatis non.",1,3,1,0,0,0,1,0,4,2,3,0,3,3,0,0,1,1,3,2,1,2,4,0,0,1,2,1,"Consectetuer urna aliquet dapibus vestibulum nullam, odio fermentum. Per, auctor curabitur risus. Dolor.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_3JluOw1tb6tYGMt,,,,,48.44960022,-123.302597,test,,1,0,4,0,1,2,1,1,0,1,2,0,1,0,1,1,2,2,4,2,2,2,3,1,0,"Est dignissim turpis diam, enim praesent proin eget potenti luctus.",1,2,4,2,2,2,3,3,1,2,1,4,1,4,4,0,4,0,4,0,4,4,0,2,3,1,Enim atque tempora tincidunt tempor curabitur nunc montes dignissim augue sodales.,1,2,2,3,0,1,2,0,1,4,0,3,3,2,4,3,1,2,0,1,1,3,2,2,2,0,3,1,"Egestas. Porta rhoncus ligula mauris urna! Sollicitudin, duis urna mauris mattis mattis mattis luctus. Phasellus.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_6VRC6sQdFFxJplj,,,,,48.44960022,-123.302597,test,,2,4,3,3,1,2,2,1,1,4,0,3,2,1,4,4,1,1,2,3,0,4,0,1,3,Volutpat! Primis vel laoreet viverra. Ipsum neque? Gravida per neque vulputate at erat magnis.,1,4,2,2,1,3,4,2,4,0,2,4,0,0,0,4,2,4,4,0,4,3,4,2,1,2,Cras eu natoque facilisis praesent quam ab imperdiet integer id.,2,2,4,3,4,4,3,4,0,3,4,1,2,2,4,4,1,4,0,2,2,3,3,1,3,1,2,1,Sollicitudin convallis elementum suspendisse vestibulum ultricies bibendum quis aliquet ultrices non.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_cwQCmNyNBzX7sTX,,,,,48.44960022,-123.302597,test,,0,2,3,3,3,4,3,2,4,3,3,1,2,4,4,2,0,0,2,3,1,3,1,0,2,Odio in commodo consequat quis! Non accusamus pellentesque integer venenatis sollicitudin tempus mi.,2,1,3,1,3,2,1,0,3,0,4,0,3,2,0,0,4,4,3,0,4,1,4,4,4,0,Platea? Cras. Faucibus. Viverra interdum nonummy purus enim mi lacus ac est vel euismod.,2,0,3,0,0,1,1,2,1,2,4,1,1,2,1,3,1,3,4,0,0,0,0,2,1,0,3,1,Commodo rhoncus eleifend. Maecenas pharetra leo lectus et venenatis nonummy.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_8dz4ixK8hUXwLBP,,,,,48.44960022,-123.302597,test,,2,3,2,1,4,2,0,3,4,3,3,4,1,0,1,0,0,3,1,3,2,0,1,3,1,"Leo, orci magnis vitae arcu integer posuere eros viverra ultrices convallis iaculis eros! Accusamus.",2,3,4,4,1,3,3,2,0,2,0,0,4,1,2,0,2,1,2,4,2,3,4,4,1,3,"Et ut? Sem gravida sed! Natoque quis. Ridiculus vulputate eget auctor molestie. Elementum, molestie pretium.",1,1,0,1,4,1,1,0,2,2,1,3,0,4,1,1,1,1,2,0,1,3,3,4,4,3,4,1,"Metus vehicula. Sem lectus orci elementum elit accumsan. Accusamus, dignissim in consequat molestie tempus.",1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_bjBK9Mlu8tvB6iV,,,,,48.44960022,-123.302597,test,,3,4,4,2,4,4,4,2,1,1,4,3,0,2,0,4,2,3,0,2,3,2,0,0,1,"Dolor magna purus pharetra tortor? Aliquam! Vestibulum id, amet orci ante.",2,0,0,0,3,2,3,3,1,2,1,4,3,4,2,2,1,3,3,2,1,3,3,0,1,1,Bibendum porta natoque lorem erat placerat elit purus! Nunc amet lacus? Sapien sollicitudin.,2,0,4,2,0,2,1,2,3,2,0,4,4,2,2,0,1,2,0,3,1,4,2,4,4,4,0,1,"Viverra? Blandit nec. Rutrum, bibendum, dolor, blandit tempus erat ut culpa natoque. Nonummy rutrum.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_50wXfkY02hg9Xs9,,,,,48.44960022,-123.302597,test,,1,3,3,2,3,0,3,0,1,4,4,0,4,1,4,1,4,4,4,0,0,0,0,3,3,"Dapibus enim praesent ultrices turpis duis odio suscipit, odio? Tempus placerat primis.",2,1,3,2,1,2,1,4,0,1,4,3,4,4,0,2,2,1,4,0,0,2,0,3,2,3,Elit primis porta vehicula. Iaculis. Scelerisque consequat maecenas scelerisque consectetuer et proin justo nunc.,1,1,3,2,2,4,0,1,1,3,1,0,1,0,3,4,1,1,4,4,3,2,4,0,4,3,0,1,Volutpat tempor in iaculis. Suspendisse ipsum purus magna cras sed neque. Eget cursus.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_6xnFew7G78DwI85,,,,,48.44960022,-123.302597,test,,1,1,1,0,3,0,2,1,1,0,0,1,4,0,1,2,2,3,1,2,2,2,2,1,2,Est cras porttitor mi per? Felis mattis luctus justo sodales elementum! Augue? Nonummy.,2,0,4,4,2,0,3,1,3,4,3,4,1,4,0,0,0,0,3,1,0,3,1,0,1,1,Diam accusamus ultricies! Posuere gravida rutrum ante? Rhoncus. Porta. Duis velit.,1,3,0,2,1,2,0,4,2,4,1,3,0,1,3,1,1,1,3,2,0,3,3,4,4,3,0,1,Placerat leo volutpat integer? Pede consectetuer et vehicula metus! A urna vehicula.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_d0TpFPHf6nVD9xX,,,,,48.44960022,-123.302597,test,,0,1,4,4,0,2,4,2,3,2,2,4,4,1,2,4,4,2,4,2,3,0,3,2,2,Lectus enim molestie! Gravida. Vitae? Integer? Lorem est! Facilisis luctus dolorem bibendum facilisis elementum.,2,1,1,1,3,1,4,0,4,4,0,4,2,1,3,2,0,4,1,1,1,3,0,1,1,0,Metus quis etiam luctus arcu? Consectetuer nibh nibh sagittis viverra dolorem. Viverra.,1,4,1,3,0,3,0,4,0,3,4,0,0,1,4,1,1,3,2,3,3,4,3,0,1,4,0,1,"Ipsum accumsan primis, sollicitudin a consequat tempora? Montes egestas viverra. Est eu.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_3DxmH10S7DG1J6R,,,,,48.44960022,-123.302597,test,,3,4,4,0,2,3,0,2,0,3,3,2,0,0,1,1,2,2,1,3,0,4,1,3,3,"Ultricies dolor ullamcorper atque, lacus. Mauris augue. Posuere porttitor euismod blandit gravida.",1,1,3,1,2,3,1,4,1,3,2,1,1,2,3,1,4,0,0,3,2,3,2,1,2,3,Lorem placerat velit eget magna? Aenean ab vitae fusce venenatis.,1,4,0,1,0,1,3,2,3,0,0,0,0,2,0,1,1,3,0,0,4,1,3,0,1,0,1,1,"Vel! Elementum integer aenean tellus mauris, ultricies ullamcorper eros potenti eget gravida fermentum.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_3t0ILMQcASmCvJ3,,,,,48.44960022,-123.302597,test,,3,2,3,2,2,4,3,2,2,1,1,4,3,1,3,4,4,2,3,3,3,4,1,1,1,"Proin diam. Gravida magna lectus eget? Nullam mi, urna, blandit.",1,4,4,3,0,0,1,1,4,3,2,3,0,2,0,4,0,1,4,2,1,4,4,1,3,3,"Porta dapibus lectus accusamus cursus, gravida ultricies quam ridiculus suscipit consectetuer.",1,1,0,2,3,2,1,4,1,0,4,2,2,0,3,4,1,2,4,3,1,1,0,4,4,3,3,1,"Magna scelerisque, diam tempus! Curabitur! Temporibus ut amet felis aliquet.",1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_e8neZIdgJgpJ0CV,,,,,48.44960022,-123.302597,test,,3,2,2,4,3,2,2,1,1,2,2,0,4,0,0,3,2,1,3,1,0,1,2,0,1,Tortor quam vehicula massa etiam. Faucibus elit felis consequat odio odio vivamus.,2,0,2,1,4,1,4,0,0,1,2,4,2,0,0,2,3,2,2,3,0,4,2,4,0,3,"Purus fermentum enim ut fusce risus arcu proin dictumst, pretium. Iaculis cras risus pede iaculis.",2,3,0,4,1,0,3,1,0,1,4,4,0,4,4,0,1,2,3,1,1,3,1,4,1,3,0,1,"Maecenas atque suspendisse, euismod metus duis tincidunt, donec quam massa.",2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_6KBwieChWIXRzEh,,,,,48.44960022,-123.302597,test,,0,1,4,0,0,4,0,1,3,4,2,1,2,1,2,4,0,1,0,3,0,0,3,2,0,"Id porttitor proin natoque rutrum, mauris mi, purus leo purus sapien rhoncus pharetra cursus.",2,3,1,4,4,3,2,4,2,4,0,0,2,2,1,0,4,0,2,4,4,2,1,1,0,1,Sodales ut aliquam per diam lectus tempor vulputate cras nulla in.,1,3,3,1,3,2,2,4,0,2,2,3,2,0,4,1,1,4,0,3,0,4,3,0,3,3,3,1,Bibendum proin maecenas pharetra? Arcu a. Facilisi sodales in vulputate.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,1,1,2019-07-10 16:06,R_elkPIADktRQLqND,,,,,48.44960022,-123.302597,test,,4,0,3,4,4,4,0,0,4,0,2,2,2,1,2,1,3,3,4,3,3,4,1,0,2,"Aliquam augue id erat quam molestie, eros ante rhoncus nibh convallis nec.",2,0,1,3,4,2,3,1,1,1,4,0,1,1,3,0,4,3,0,3,0,4,2,1,1,0,Mattis tempus convallis iaculis. Integer pharetra rhoncus aliquam dapibus porta.,2,1,0,2,0,4,1,2,4,0,1,4,2,4,1,3,1,1,3,4,1,1,2,2,0,1,0,1,Molestie risus sagittis ipsum vitae aenean arcu quis magna dapibus morbi.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_0SuMsOO5IMmRlyd,,,,,48.44960022,-123.302597,test,,3,0,4,3,0,1,4,2,1,3,0,2,4,2,2,3,0,3,2,1,3,4,0,1,1,Eleifend augue odio commodo. Laoreet? Quis? Integer enim lacus scelerisque volutpat vitae a mattis posuere.,1,0,0,4,1,4,2,2,4,0,3,4,3,2,4,3,2,3,0,2,0,4,1,3,3,4,"Montes nunc natoque. Posuere dui est auctor montes ultrices elementum. Proin, tellus.",2,1,0,4,0,3,4,1,2,2,0,1,4,0,0,2,1,4,4,4,1,4,4,3,4,2,3,1,In leo euismod duis wisi temporibus posuere fermentum erat amet dapibus.,2
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_0TcvBw7WQbn4Eu1,,,,,48.44960022,-123.302597,test,,2,4,4,3,4,2,1,1,4,1,4,2,4,1,2,2,4,2,4,1,2,1,0,0,1,"Nullam at, vehicula, natoque fusce massa sed, neque metus. Lectus faucibus sem.",2,2,0,0,3,2,2,0,4,1,0,1,2,0,3,4,4,3,0,0,4,1,2,3,3,2,Mauris integer tempora. Donec mauris maecenas accusamus? Tempor primis dolorem! Nibh.,2,4,1,2,1,3,0,2,3,4,3,4,1,4,2,2,1,2,2,4,2,0,3,3,2,2,2,1,Malesuada? Elementum eget ut a velit non? Sapien tellus convallis aenean urna pellentesque.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:06,R_268eFMvIKwpOHI1,,,,,48.44960022,-123.302597,test,,4,0,2,2,4,1,3,1,4,4,2,4,2,1,3,2,0,0,3,0,0,0,1,2,0,Justo faucibus accusamus elit quam egestas commodo vivamus montes. Interdum? Scelerisque.,2,0,2,0,2,3,4,4,2,0,1,1,4,0,2,1,3,1,0,0,1,2,0,3,0,2,Sollicitudin posuere ultricies risus magnis facilisi posuere enim! Posuere nec leo elementum molestie.,2,3,4,4,4,4,0,0,1,3,3,2,3,1,1,0,1,1,1,3,4,0,0,1,0,3,0,1,Eu nunc egestas egestas proin dignissim elit. Vehicula accusamus dolorem. Commodo mauris sapien. Urna fusce.,1
2019-07-10 16:06,2019-07-10 16:06,2,,100,0,1,2019-07-10 16:07,R_5mtDsi7r7ANx3VP,,,,,48.44960022,-123.302597,test,,2,0,4,2,0,0,1,2,0,0,1,4,4,3,2,4,4,3,4,2,4,3,3,3,0,A morbi turpis maecenas! Scelerisque sed a dolorem. Eu tellus pede gravida pede? Non.,1,3,3,3,0,1,0,1,1,0,1,1,2,0,2,2,2,1,2,4,2,2,2,2,3,4,"Purus nullam. Cursus duis, nulla commodo integer sodales gravida integer bibendum primis rhoncus ab ligula.",1,2,2,4,3,4,2,2,1,2,0,2,3,2,2,4,1,0,0,2,4,3,1,2,3,2,1,1,Atque fermentum nullam fermentum! Risus vulputate placerat. Dapibus elit temporibus fusce? Porta rutrum. Massa integer.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0cDbMk873hHKNzT,,,,,48.44960022,-123.302597,test,,1,2,1,2,1,2,1,0,2,2,1,0,1,3,1,3,3,4,4,2,3,4,2,2,1,Curabitur mi per molestie iaculis. Viverra! Ullamcorper. Elementum etiam fermentum urna posuere.,2,2,0,1,3,3,3,4,2,0,4,4,2,4,2,2,2,0,3,0,1,2,2,2,1,0,Consequat platea commodo vestibulum odio nibh tellus integer metus vel etiam accumsan.,1,3,1,0,3,1,0,1,2,2,0,3,2,0,2,3,1,4,2,3,4,1,4,4,4,0,4,1,"Vulputate amet culpa dignissim porta, eleifend, convallis blandit ante ultrices.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_9A0Pb1R1dS29tDn,,,,,48.44960022,-123.302597,test,,4,3,1,0,4,4,4,1,0,3,4,0,3,3,3,3,3,0,0,2,2,0,3,0,4,Pretium. Proin phasellus! Blandit pede a vel mauris bibendum sagittis donec augue quis ullamcorper.,1,0,1,2,3,1,1,0,2,2,2,0,4,4,4,3,0,0,2,2,0,0,4,1,1,4,Ultrices maecenas orci etiam suspendisse turpis. Orci dui et nunc ut sit vestibulum placerat montes.,2,3,3,0,1,2,2,4,2,3,2,2,4,2,2,2,1,0,1,2,4,0,1,2,0,0,0,1,A laoreet sem culpa aenean pharetra in. Ullamcorper imperdiet facilisi. Duis ab.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_4Z3IvsN4r0FJjM1,,,,,48.44960022,-123.302597,test,,3,2,3,3,4,3,0,4,1,2,0,4,3,2,0,2,1,0,3,2,1,1,0,3,2,"Placerat duis aenean. Natoque sollicitudin tempus quis purus. Proin amet vitae leo, viverra.",1,4,4,3,0,2,3,4,2,1,1,3,2,0,2,3,1,3,3,3,1,0,0,1,3,3,Morbi justo dapibus tempor eu! Dolorem cras viverra elit at donec ullamcorper! Lorem cras.,2,0,1,1,2,1,0,3,3,4,0,4,3,0,1,3,1,3,0,1,3,2,1,0,1,3,2,1,Dapibus volutpat justo. Sit purus aenean? Imperdiet bibendum imperdiet dolor porta sit. Placerat dignissim lorem.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0IM67snuSbLvp1r,,,,,48.44960022,-123.302597,test,,1,2,3,1,1,0,1,4,4,2,0,2,0,1,4,4,4,4,0,1,2,1,0,1,0,Accumsan laoreet! Posuere ultricies eros maecenas! Aenean blandit in eget.,2,3,1,0,3,2,2,2,4,0,3,4,4,3,4,1,2,0,4,0,3,4,0,4,1,1,Quam! Sed dictumst ut! Nunc molestie cras tellus dolorem nunc tempor.,2,3,4,1,4,3,4,1,3,4,1,2,3,4,1,4,1,4,2,2,2,2,1,0,0,3,3,1,Lorem wisi sem volutpat aenean nunc justo? Diam curabitur vulputate sed bibendum velit nonummy.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,1,1,2019-07-10 16:07,R_3I7iU87QwPCehRH,,,,,48.44960022,-123.302597,test,,3,4,1,0,0,0,2,0,1,1,4,1,3,1,2,1,4,0,2,0,0,0,2,0,1,Commodo. Quis faucibus sodales phasellus accusamus dictumst porttitor neque atque vitae consequat quam. Ut.,2,1,1,0,3,3,3,2,1,4,3,4,0,3,1,2,0,1,2,2,4,2,1,0,0,1,Wisi. Orci magnis pede cras a. Ac duis a ac.,2,0,0,0,4,0,0,1,4,1,0,0,0,0,4,0,1,2,1,4,0,2,4,4,4,2,4,1,Ab sem convallis viverra malesuada erat fringilla posuere sit fusce vivamus nulla risus eleifend.,2
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_1G5KVPaql07pIKp,,,,,48.44960022,-123.302597,test,,1,3,4,0,3,3,4,4,4,2,3,1,2,4,4,2,3,2,2,0,1,0,3,2,1,"Suscipit dignissim eros ac aenean id montes dapibus. Temporibus integer, lectus cursus suspendisse quam culpa.",1,3,0,0,2,3,1,0,3,1,2,1,4,2,4,1,1,2,4,1,4,0,2,2,1,2,"Eget, velit vitae nonummy vivamus pharetra eget augue lacus lectus neque vulputate. Nonummy pellentesque.",1,3,3,3,2,0,0,3,0,0,2,1,4,0,2,0,1,1,4,2,3,1,0,3,3,3,4,1,Ullamcorper egestas orci. Eleifend erat imperdiet placerat lectus eu convallis vehicula aenean orci magnis lacus.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_0H8YqFPa3WCUMgl,,,,,48.44960022,-123.302597,test,,2,2,3,1,0,3,3,0,2,3,4,1,4,3,4,3,2,1,2,0,2,4,0,0,1,"Venenatis pellentesque, augue vitae primis, faucibus egestas mi leo facilisi! Urna.",1,4,0,1,0,3,1,2,2,4,0,4,3,1,4,0,4,2,2,0,3,0,4,1,2,2,Leo rhoncus luctus ultricies laoreet ultricies purus. Sed gravida iaculis.,2,1,1,0,2,0,2,0,3,0,0,1,4,4,1,1,1,0,0,3,4,2,4,2,3,3,4,1,"In! Facilisis! Gravida vivamus tempor wisi turpis vulputate convallis massa. Vulputate, dignissim.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_5iHZtirVLBq9MgZ,,,,,48.44960022,-123.302597,test,,2,2,3,3,3,2,1,4,0,2,2,1,0,1,2,2,3,4,2,0,0,1,4,4,2,Quis suspendisse sapien ab justo tortor donec aliquam eleifend integer per amet? Mauris molestie. Metus.,1,2,0,4,0,2,3,1,4,2,0,4,0,0,3,4,2,4,3,0,4,4,4,4,0,1,Accumsan morbi sit? Dictumst id luctus augue nibh amet aliquam dolor! Nonummy dapibus nulla? Ultrices.,1,3,3,3,1,1,2,4,3,3,1,3,3,2,0,1,1,4,0,0,0,2,2,4,2,3,2,1,"Sed. Eros rutrum! Et! Est primis nullam, id? Sed suspendisse.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,1,1,2019-07-10 16:07,R_2ltYeEOEJ3SGjzv,,,,,48.44960022,-123.302597,test,,3,0,3,1,4,2,0,3,1,2,2,1,2,3,2,1,1,4,2,4,0,3,1,2,2,Nullam! Erat laoreet enim curabitur. Enim montes tempor scelerisque justo.,1,1,4,2,1,2,3,1,0,4,4,1,0,3,1,3,2,4,1,2,3,1,1,3,1,1,"Ridiculus ut nec faucibus erat. A interdum orci, est magnis justo accumsan.",1,3,3,3,4,1,1,2,2,3,4,0,1,2,4,0,1,3,4,1,0,4,4,3,4,2,1,1,"Morbi curabitur primis, primis a risus potenti consequat tincidunt dui luctus.",1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_b17cf9LBqWbsmZD,,,,,48.44960022,-123.302597,test,,4,4,1,3,1,0,3,3,2,4,1,2,0,3,4,3,4,1,0,3,1,3,1,4,1,"Ut lacus! Et faucibus! Sollicitudin, scelerisque auctor, volutpat tincidunt dolorem eu.",1,3,2,1,1,0,4,3,2,3,0,0,1,2,2,2,2,1,2,3,4,3,1,3,1,2,"Pellentesque fusce? Arcu elementum sem ipsum sollicitudin ut ligula, sapien primis. Aliquam.",1,1,4,1,1,4,2,1,0,2,0,0,2,1,3,3,1,2,4,3,3,0,0,4,2,0,3,1,Facilisis? Eros augue fringilla. Sodales integer aliquet eros arcu sit.,1
2019-07-10 16:07,2019-07-10 16:07,2,,100,0,1,2019-07-10 16:07,R_6g9cQQzANgAsJqR,,,,,48.44960022,-123.302597,test,,3,3,2,4,1,4,0,3,4,1,1,2,4,1,1,2,1,2,0,2,2,4,1,4,4,"Nibh luctus quis, pede sem convallis ultrices massa facilisis malesuada nulla maecenas, malesuada nulla.",2,1,3,3,3,3,3,1,4,3,4,4,2,3,3,4,0,1,2,4,4,4,4,3,1,1,"Quam, id justo vehicula suspendisse. Fringilla luctus malesuada nibh. Molestie! Sem! Vel morbi.",1,2,4,4,2,0,2,4,1,4,0,2,1,0,2,0,1,2,4,1,1,4,0,2,3,0,1,1,"Laoreet quis pede, pellentesque vulputate faucibus! Sed. Arcu. Vel donec aliquam.",1
