StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,SCSR_1,SCSR_2,SCSR_3,SCSR_4,SCSR_5,SCSR_6,SCSR_7,SCSR_8,SCSR_9,SCSR_10,SCSR_11,SCSR_12,SCSR_13,SCSR_14,SCSR_15,SCSR_16,SCSR_17,SCSR_18,SCSR_19,SCSR_20,SCSR_21,SCSR_22,SCSR_23,SCSR_24,SCSR_25,SCSR_26,SCSR_27,SCSR_28,SCSR_29,SCSR_30,SCSR_31,SCSR_32,SCSR_33,SCSR_34,SCSR_35,SCSR_36,SCSR_37,SCSR_38,SCSR_39
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_cwmBYnGgEUQRmER,,,,,48.44960022,-123.302597,test,,2,4,7,1,4,3,6,2,6,2,5,6,4,2,5,6,7,2,5,7,5,7,4,3,6,2,7,5,6,5,3,3,2,7,3,5,4,7,4
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_bwL0E2g2wGSxeqV,,,,,48.44960022,-123.302597,test,,6,6,2,2,3,3,7,3,3,3,6,2,7,2,4,1,2,7,5,4,4,6,4,7,5,2,2,7,6,7,6,6,7,2,5,4,5,2,2
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_cOYLwIFUxcMJ91r,,,,,48.44960022,-123.302597,test,,1,2,2,7,1,1,1,4,1,5,3,6,3,4,3,3,4,7,7,3,4,3,5,5,7,5,6,3,3,1,6,3,6,5,2,1,5,1,7
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_9SqSuHG1mzwVEup,,,,,48.44960022,-123.302597,test,,3,1,4,4,4,4,1,7,2,3,7,1,4,2,4,3,1,5,5,4,5,3,4,5,1,4,1,7,7,7,7,5,5,2,7,4,7,3,5
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_51PHK8mfc4MvJ0p,,,,,48.44960022,-123.302597,test,,6,1,3,3,2,6,1,1,4,2,6,6,1,1,4,5,6,6,2,2,1,6,2,7,7,1,6,2,7,6,6,3,5,1,2,1,4,5,2
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_8pouCzBVAqco8Lj,,,,,48.44960022,-123.302597,test,,4,1,3,1,1,7,3,4,4,1,7,1,5,5,6,2,1,7,1,6,5,1,5,7,3,5,5,5,2,6,4,4,3,2,2,7,2,6,7
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_dptHuJq5mGfHER7,,,,,48.44960022,-123.302597,test,,4,1,5,3,6,4,3,6,7,3,3,7,2,2,3,3,5,4,2,6,5,1,6,1,6,7,2,6,1,5,2,2,5,3,2,6,6,7,4
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_71CKrduWwjuI1Mh,,,,,48.44960022,-123.302597,test,,4,3,5,3,6,4,1,7,1,4,1,6,2,2,6,6,2,6,3,5,7,5,1,4,6,5,2,2,1,6,2,7,3,6,2,5,6,7,4
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_2iBtuD2MR10Bgzz,,,,,48.44960022,-123.302597,test,,2,1,7,2,4,4,6,3,7,2,7,3,2,6,2,6,1,3,2,3,2,7,3,7,4,1,4,1,2,4,3,6,1,5,4,1,6,7,5
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_0ND7Z03jKI7uJcV,,,,,48.44960022,-123.302597,test,,6,6,6,6,6,1,4,4,2,1,4,1,6,6,4,3,1,5,3,1,1,7,1,3,2,5,6,4,5,1,2,4,6,2,6,7,3,3,2
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_4TKyCwlG288Nn49,,,,,48.44960022,-123.302597,test,,2,5,2,3,1,5,1,7,6,5,6,3,3,6,6,4,6,3,7,5,4,3,4,2,1,7,7,2,3,1,3,3,3,1,2,1,2,7,3
2019-07-20 13:35,2019-07-20 13:35,2,,100,1,1,2019-07-20 13:35,R_0TaVvpAFP5ImSdD,,,,,48.44960022,-123.302597,test,,1,3,7,5,1,4,4,7,3,5,4,7,5,2,4,1,1,7,1,3,2,7,4,5,7,3,3,1,6,4,5,6,4,2,2,1,2,6,4
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_6rgNc6wJq6EIeC9,,,,,48.44960022,-123.302597,test,,5,3,4,6,5,3,6,2,2,6,2,3,7,7,4,4,4,6,5,1,5,4,5,4,5,6,5,6,3,2,7,6,2,2,2,5,5,1,1
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_3g5NxqDqjx6m9i5,,,,,48.44960022,-123.302597,test,,6,2,5,5,4,7,6,1,1,3,3,7,4,7,2,4,7,7,2,1,1,6,7,6,1,2,4,2,6,1,5,4,2,6,5,4,3,1,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_9zR7U9QPqQY7gHz,,,,,48.44960022,-123.302597,test,,3,3,1,3,2,3,6,6,3,1,6,7,3,5,7,7,3,1,5,1,1,4,4,7,3,7,1,6,4,7,3,1,6,5,3,1,4,1,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_0GRfaZ5rrYFQOdT,,,,,48.44960022,-123.302597,test,,3,7,3,7,2,5,3,2,6,6,2,3,7,1,5,2,2,5,2,4,7,2,6,4,1,3,3,7,7,3,2,7,4,4,6,1,6,2,1
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_0ezHf36wToTVGEl,,,,,48.44960022,-123.302597,test,,4,2,7,1,7,6,1,1,1,6,2,4,7,6,1,2,4,2,2,4,5,1,6,4,1,3,3,2,2,3,1,3,7,4,5,6,1,1,7
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_8e6HxyHFKSm0BM1,,,,,48.44960022,-123.302597,test,,4,3,2,2,6,1,7,4,6,6,7,5,1,2,4,5,2,5,3,5,1,7,5,7,6,4,4,6,6,2,6,3,1,5,3,3,2,1,5
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_1BQMFnN3wN1dHh3,,,,,48.44960022,-123.302597,test,,7,3,3,7,1,1,5,4,1,3,1,1,3,2,7,7,5,7,2,1,6,2,4,1,4,4,4,7,5,1,2,5,6,4,4,4,3,3,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_0iJo2Xk9m3cs8lv,,,,,48.44960022,-123.302597,test,,4,5,7,5,3,6,4,2,4,3,7,3,1,2,1,7,2,3,2,2,4,2,3,1,7,6,6,1,3,4,5,1,2,6,1,3,1,2,5
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_9ZDqDedv25I11UF,,,,,48.44960022,-123.302597,test,,5,7,2,5,4,5,4,5,7,5,1,6,5,1,4,1,2,3,2,4,6,2,2,7,3,1,1,3,2,5,3,6,5,7,5,6,5,4,4
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_9nUzcMDKnJEaiC9,,,,,48.44960022,-123.302597,test,,1,1,2,7,7,6,6,7,6,5,6,4,5,3,4,5,5,6,1,4,2,2,2,5,1,7,4,3,5,7,7,1,2,7,4,1,2,1,3
2019-07-20 13:35,2019-07-20 13:35,2,,100,1,1,2019-07-20 13:35,R_6QfxOgdbZnE5oGh,,,,,48.44960022,-123.302597,test,,6,4,2,6,2,7,3,7,4,7,5,4,4,6,3,4,7,3,2,3,6,4,2,1,7,7,3,4,6,3,6,5,5,2,5,5,1,1,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_71FBIzhVR9FZl9b,,,,,48.44960022,-123.302597,test,,4,3,3,7,6,6,6,3,7,3,2,1,4,2,4,2,1,5,4,5,5,1,1,2,2,4,7,1,4,4,7,1,3,6,7,5,3,4,1
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_3UacEN7X1swbxTn,,,,,48.44960022,-123.302597,test,,6,7,3,3,6,2,7,2,7,7,3,3,1,2,2,7,6,6,2,7,7,2,4,3,2,5,4,5,4,3,4,1,6,3,3,6,2,3,5
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_d5AQoIyImXoorv7,,,,,48.44960022,-123.302597,test,,7,2,6,2,5,4,3,5,5,6,6,6,3,4,5,2,5,4,1,4,1,4,2,7,2,1,1,4,2,6,2,4,4,7,5,3,4,2,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_dmQtDHPblvnL2wR,,,,,48.44960022,-123.302597,test,,3,7,2,5,6,3,7,7,1,1,6,1,1,6,1,6,6,3,2,2,2,5,4,1,2,2,2,7,3,4,1,5,6,3,3,2,5,5,6
2019-07-20 13:35,2019-07-20 13:35,2,,100,1,1,2019-07-20 13:35,R_bqM9up9UmDOFYH3,,,,,48.44960022,-123.302597,test,,6,1,1,6,5,5,3,1,5,6,2,4,3,3,6,2,1,4,7,2,4,5,2,4,7,2,6,1,6,7,3,7,2,6,6,4,5,6,3
2019-07-20 13:35,2019-07-20 13:35,2,,100,0,1,2019-07-20 13:35,R_2nV0iQaIgMQBCpn,,,,,48.44960022,-123.302597,test,,4,7,6,1,7,7,7,3,6,1,7,3,2,1,5,7,5,6,1,2,2,4,6,3,2,1,1,6,6,5,2,1,3,6,6,6,3,5,2
